2025-11-06 13:06:30,489 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/admision/ | Source: START | Depth: 0
2025-11-06 13:06:30,490 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/admision/ | Source: https://www.duoc.cl/admision/ | Depth: 0
2025-11-06 13:06:35,220 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/calendario-academico/ | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,221 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/nosotros/sobre-duoc/ | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,221 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/escuela/diseno/ | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,221 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/proyectos-servicios/ | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,227 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/contacto/ | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,228 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/alumnos/ | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,228 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/unete-a-nuestro-equipo/ | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,228 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/escuela/turismo/ | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,229 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/oferta-academica/carreras/ | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,229 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/vida-estudiantil | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,229 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/nosotros/donde-estamos/sedes/ | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,229 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/nosotros/donde-estamos/ | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,230 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/sala-de-prensa/ | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,230 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/nosotros/vinculacionconelmedio/ | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,230 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/nosotros/investigacion-aplicada/ | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,230 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/admision-convenios/ | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,231 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/reintegros/ | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,231 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/nosotros/sobre-duoc/transparencia/memoria-anual/ | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,231 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/oferta-academica/ | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,231 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/vida-estudiantil/convivencia-e-inclusion/ | Source: https://www.duoc.cl/admision/ | Depth: 1
2025-11-06 13:06:35,231 - url_discovery - INFO - DISCOVERED | https://www.duoc.cl/internacionalizacion/ | Source: https://www.duoc.cl/admision/ | Depth: 1
